,id,date,priceUSD,volume,volumeUSD,token,open,high,low,close,totalValueLockedUSD
267,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19024,2022-02-01,2794.533997356414254035690832814039,507038.314167189898100278,1399367782.684376996747385105100529,{'symbol': 'WETH'},2687.372157454166201573759634784917,2807.874079448615609667619975840257,2683.958860768557444377001422602977,2794.533997356414254035690832814039,1001537980.035043983201426487245547
268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19023,2022-01-31,2687.372157454166201573759634784917,416065.75542280170015403,1077744546.706666588592326565112109,{'symbol': 'WETH'},2608.526028717395957904271825483711,2696.513186444615461416261944521525,2487.584949406090786614046254138928,2687.372157454166201573759634784917,999340278.6560577278424170994645317
269,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19022,2022-01-30,2608.526028717395957904271825483711,320361.716539300863383484,831240134.9727688035422491599206874,{'symbol': 'WETH'},2595.636297141541721293566271196155,2630.941702418252264280099111629724,2548.217429540509630199177545537273,2608.526028717395957904271825483711,1005855964.934865533196136571502253
270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19021,2022-01-29,2595.636297141541721293566271196155,366516.967670989939168702,941121732.0768932578227053468865665,{'symbol': 'WETH'},2549.505558228361314337981678804387,2627.519206158650349855793983069781,2523.679871194566051195435768491268,2595.636297141541721293566271196155,1018332327.260506837419036008302558
271,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19020,2022-01-28,2549.505558228361314337981678804387,529252.842106222726450586,1292923650.315540384682673012196842,{'symbol': 'WETH'},2424.998078022262407339338673084972,2549.505558228361314337981678804387,2369.052496238718588550550134483857,2549.505558228361314337981678804387,1020236322.412625750417941343603663
272,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19019,2022-01-27,2424.998078022262407339338673084972,693812.242236924898914602,1675053153.933388474715364813574314,{'symbol': 'WETH'},2465.432611647602732482682611124581,2524.961149958948490251270655835078,2319.550741884478095256517445084667,2424.998078022262407339338673084972,1023730156.899924094241411828141522
273,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19018,2022-01-26,2465.432611647602732482682611124581,863351.738250873199581029,2190293573.883969050480781234592806,{'symbol': 'WETH'},2459.062186559680821917056020428261,2718.975624929948128208421998248345,2390.10276958201244885683258008918,2465.432611647602732482682611124581,1005114881.901321189135644269045149
274,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19017,2022-01-25,2459.062186559680821917056020428261,581007.525163276599155051,1410111952.361489697342432876131255,{'symbol': 'WETH'},2442.241230000005762647467171251516,2503.896206000712134316563075003317,2360.615622464192922256147480026639,2459.062186559680821917056020428261,1008265723.239581481663253141697501
275,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19016,2022-01-24,2442.241230000005762647467171251516,1104476.740635651444950788,2574711724.02379729865510154542587,{'symbol': 'WETH'},2535.609678016283630655027479286846,2535.609678016283630655027479286846,2119.758771949070604337173189593038,2442.241230000005762647467171251516,979763994.841776788389521379706148
276,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19015,2022-01-23,2535.609678016283630655027479286846,816807.090631467236292069,2002500696.393270290761078471853772,{'symbol': 'WETH'},2405.486825000000088194137428103443,2545.057732358011567277883126330886,2380.005015045138022964931929193442,2535.609678016283630655027479286846,985945592.8605903609026268749019569
277,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19014,2022-01-22,2405.486825000000088194137428103443,859755.239402443250816882,2110609488.467047396805856442129591,{'symbol': 'WETH'},2564.689095817281368298653982518085,2631.803715417433074605043791873265,2277.648475436402952424176235997038,2405.486825000000088194137428103443,999327278.2902082679017874401143557
278,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19013,2022-01-21,2564.689095817281368298653982518085,1298566.056821474952547117,3596228283.907906200343876502886424,{'symbol': 'WETH'},2996.131973409121370896887972561605,3022.459435354186035677117623318416,2348.68240203768634872585174778953,2564.689095817281368298653982518085,1074005881.810887940317242100897482
279,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19012,2022-01-20,2996.131973409121370896887972561605,503886.042877193548377207,1583827419.424344579140394182982789,{'symbol': 'WETH'},3096.402491795033797036478381245349,3261.826257185819881362258871774374,2989.99242698800049815477092037795,2996.131973409121370896887972561605,1318172570.520986416415604173023464
280,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19011,2022-01-19,3096.402491795033797036478381245349,468308.603180715512299723,1458164457.804994861773945659566991,{'symbol': 'WETH'},3164.960723171603522742465355533807,3165.617247531554399060216132986705,3051.78386741688214416840069566796,3096.402491795033797036478381245349,1327203211.22306206628644667500912
281,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19010,2022-01-18,3164.960723171603522742465355533807,451050.61733799779456638,1420797607.193978862688498419048967,{'symbol': 'WETH'},3211.195206331828031012668744270801,3233.691483081654814568013479639987,3080.821780755865309994417213683677,3164.960723171603522742465355533807,1326271113.778032756682035163854162
282,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19009,2022-01-17,3211.195206331828031012668744270801,411455.720609775995378379,1336463005.212177823578211136935816,{'symbol': 'WETH'},3351.79407641250356243179972297519,3351.79407641250356243179972297519,3153.369422599016313580809404153727,3211.195206331828031012668744270801,1280513723.537789636593024946676161
283,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19008,2022-01-16,3351.79407641250356243179972297519,271607.004762840588607779,903534873.1995494274261112073369842,{'symbol': 'WETH'},3338.641789379621900096269786061141,3375.765551888794656208695185671168,3283.645214368453905895516386192082,3351.79407641250356243179972297519,1246188473.989038653770932756955265
284,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19007,2022-01-15,3338.641789379621900096269786061141,236613.434799306931627525,786682624.3608631196351021944167799,{'symbol': 'WETH'},3304.655535926242303117927830600888,3361.006382519552599669102577308085,3277.666418111001003093613247014345,3338.641789379621900096269786061141,1247604889.992503216842595831813404
285,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19006,2022-01-14,3304.655535926242303117927830600888,373303.759475234084004933,1219849178.718302702559196088826122,{'symbol': 'WETH'},3245.926238913708488345082059898148,3326.285588564723845294868865165109,3200.700625224808785520147888222935,3304.655535926242303117927830600888,1250050716.814196860096104794124109
286,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19005,2022-01-13,3245.926238913708488345082059898148,488515.893587689110957474,1621746260.057021825012929401269629,{'symbol': 'WETH'},3368.733658955185568221298694794474,3397.396127853502067467253786593164,3245.069295326391876276303181025529,3245.926238913708488345082059898148,1277330110.29631331892888667915343
287,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19004,2022-01-12,3368.733658955185568221298694794474,405561.674646488792299006,1343152277.054028753671507128653024,{'symbol': 'WETH'},3238.311303199554208057982956131201,3396.858853671538312243792249467909,3217.924548639912927836044512863629,3368.733658955185568221298694794474,1214331841.701573304304114879629849
288,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19003,2022-01-11,3238.311303199554208057982956131201,391965.347528138580738906,1237183162.173823213251797082368676,{'symbol': 'WETH'},3077.106990411685018316741052180198,3254.128777122651927063612717960953,3064.442167916213082061759659273319,3238.311303199554208057982956131201,1214841013.230222691938806114526627
289,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19002,2022-01-10,3077.106990411685018316741052180198,640154.68554275881633129,1956976343.102262660741140994719374,{'symbol': 'WETH'},3150.99256164635649541236995026324,3168.423184531257790645305253879999,2899.461332680638471776351672852036,3077.106990411685018316741052180198,1219198639.526593797016927036982017
290,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19001,2022-01-09,3150.99256164635649541236995026324,301159.000009014078490597,943302649.971517693357491946428406,{'symbol': 'WETH'},3091.16723860158903471117039955854,3200.520808231322045074717068185431,3071.843241313840366146639771446187,3150.99256164635649541236995026324,1192227573.810633722881722696968963
291,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19000,2022-01-08,3091.16723860158903471117039955854,491225.593684858092051266,1531347417.256690979647885145971292,{'symbol': 'WETH'},3184.630951882621236193723277782167,3236.095202149258944934151569475731,2988.774520653323162168661294324466,3091.16723860158903471117039955854,1201397961.335587684646488057395603
292,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18999,2022-01-07,3184.630951882621236193723277782167,579026.25523415521968926,1858110379.042675220531960698013501,{'symbol': 'WETH'},3411.771705988366633586024880558311,3411.771705988366633586024880558311,3085.614039046986216466706624052832,3184.630951882621236193723277782167,1183135377.329536523165371586121764
293,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18998,2022-01-06,3411.771705988366633586024880558311,427363.445958767366784351,1460526425.751934224830144280302354,{'symbol': 'WETH'},3547.345039965550412347209391906607,3547.345039965550412347209391906607,3260.690407336813752465958755058634,3411.771705988366633586024880558311,1375124007.94064589463693742782565
294,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18997,2022-01-05,3547.345039965550412347209391906607,448685.193736322079805474,1651894788.121812301494162532608283,{'symbol': 'WETH'},3791.943802133068085847849097353705,3834.074657133281686121440331911763,3386.371360398259136668732464611252,3547.345039965550412347209391906607,1379027346.547115764239264742260786
295,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18996,2022-01-04,3791.943802133068085847849097353705,325788.974161081111482037,1239151735.723393515377924367844801,{'symbol': 'WETH'},3764.733867535288566071573376875641,3881.010807967786937990248489807304,3716.471790499331304643448530396778,3791.943802133068085847849097353705,1417526624.023185561256763694713815
296,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18995,2022-01-03,3764.733867535288566071573376875641,259320.411692908567953262,981518774.1889660001423166156115526,{'symbol': 'WETH'},3825.895239649412638083212199061639,3836.899601032140528774804037131818,3693.294795052506890486643411081227,3764.733867535288566071573376875641,1429579199.040927429377054798308164
297,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18994,2022-01-02,3825.895239649412638083212199061639,213920.289671200922472833,807921739.5560856514497192515684179,{'symbol': 'WETH'},3762.305313718545011414672067855501,3835.272652579698984663962703350452,3711.836281130731287326663333158734,3825.895239649412638083212199061639,1418313473.750205888683817061548763
298,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18993,2022-01-01,3762.305313718545011414672067855501,204815.099998959454132942,762781009.3024257311115555731642198,{'symbol': 'WETH'},3685.738411225097774213516916242401,3765.698910000011444951178987586874,3684.759996058331661372731636420771,3762.305313718545011414672067855501,1408311658.405665518669143762866188
299,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18992,2021-12-31,3685.738411225097774213516916242401,271140.703288279294414022,1012180493.989636116037722536134367,{'symbol': 'WETH'},3705.287059735795279266055135926516,3803.196800332510049392015424767571,3627.162033574221105147479498035169,3685.738411225097774213516916242401,1384555439.006740618986005353857529
300,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18991,2021-12-30,3705.287059735795279266055135926516,271266.198348369624996492,1002146472.343797002342964057847555,{'symbol': 'WETH'},3626.275571899173998782617192883557,3757.899215763779324522084160882421,3589.464139926467085816346278186564,3705.287059735795279266055135926516,1407385907.550142971027716712744257
301,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18990,2021-12-29,3626.275571899173998782617192883557,302054.940442401888744671,1136765658.144633547984965308860343,{'symbol': 'WETH'},3803.698310630977154494752048550093,3817.652178975236318582513595743718,3616.454236511867363199791198906011,3626.275571899173998782617192883557,1399943740.744778375219367559100361
302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18989,2021-12-28,3803.698310630977154494752048550093,477846.875288303630331914,1858455638.420605422740849211197052,{'symbol': 'WETH'},4048.179525217269079779352624606787,4048.179525217269079779352624606787,3772.90328947431762878960649288785,3803.698310630977154494752048550093,1414771725.612373193718750232248533
303,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18988,2021-12-27,4048.179525217269079779352624606787,233390.308719571589219036,951948515.8140435749162016920308004,{'symbol': 'WETH'},4076.141945894847743391167738927186,4112.179623985401292045909459702717,4048.179525217269079779352624606787,4048.179525217269079779352624606787,1320681540.619033793443083463503105
304,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18987,2021-12-26,4076.141945894847743391167738927186,250082.784359035225902597,1014644842.981440810225041057752423,{'symbol': 'WETH'},4096.708304269309482872761230818243,4096.708304269309482872761230818243,4022.689575283349227947426346091578,4076.141945894847743391167738927186,1296246312.897317452350511206997209
305,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18986,2021-12-25,4096.708304269309482872761230818243,318440.114249267727475821,1295442096.534901713494252202671426,{'symbol': 'WETH'},4044.47764840738153066302606509724,4128.17264888700351256984976346137,4032.900273919707443363015136373774,4096.708304269309482872761230818243,1261243601.507379400861519197138321
306,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18985,2021-12-24,4044.47764840738153066302606509724,273969.432953942744787427,1119799150.247390897137793616847925,{'symbol': 'WETH'},4102.745135529301938338388494752014,4121.91588392647159916059200012265,4035.317941078241985502475678909176,4044.47764840738153066302606509724,1276026798.932685048364723270480803
307,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18984,2021-12-23,4102.745135529301938338388494752014,368609.464512857148256366,1474117185.951812849109059164876247,{'symbol': 'WETH'},3988.320857752696732347694680608509,4137.638843759783456483030988335024,3913.136087219011347511841296979739,4102.745135529301938338388494752014,1237464835.547293670485696994081885
308,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18983,2021-12-22,3988.320857752696732347694680608509,267106.562551055100620353,1071057905.037162300568228793455659,{'symbol': 'WETH'},4029.154988134320411409326014217,4060.173042620963014268164451649138,3959.063202377916915842770384336656,3988.320857752696732347694680608509,1259026943.736089869001400541401907
309,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18982,2021-12-21,4029.154988134320411409326014217,317588.726436032791717843,1269525979.075316675155580906507092,{'symbol': 'WETH'},3952.041554098355353398242089509551,4049.514723945512062325972436410861,3918.441397061404691076372288819352,4029.154988134320411409326014217,1218162202.025386777515539944517217
310,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18981,2021-12-20,3952.041554098355353398242089509551,490878.774502560967869776,1892571684.751698728750525529077605,{'symbol': 'WETH'},3929.362264624385200847916503457993,3965.241033464800111782008643977567,3768.399179135969511468080648957853,3952.041554098355353398242089509551,1215293389.652419622883118171873532
311,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18980,2021-12-19,3929.362264624385200847916503457993,360963.706906219849542999,1424903640.077456884075507007903101,{'symbol': 'WETH'},3960.168739930261984467563245251104,4011.509218053179975616775926865571,3905.689039274210022624469528594439,3929.362264624385200847916503457993,1225516708.553249899167877071556076
312,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18979,2021-12-18,3960.168739930261984467563245251104,399466.572852712775251183,1558866861.480712269143771675269152,{'symbol': 'WETH'},3882.215311455210161414568673589687,3985.269833715600140338042751521556,3782.341213693829748357051489316528,3960.168739930261984467563245251104,1197529284.140156197838693315790066
313,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18978,2021-12-17,3882.215311455210161414568673589687,574655.053016446008154354,2221221482.017642204346285896538424,{'symbol': 'WETH'},3968.806841723873923303185049044664,3979.122049941285400457552948468641,3626.830740724583211047412083514888,3882.215311455210161414568673589687,1245875083.193409529040848765341105
314,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18977,2021-12-16,3968.806841723873923303185049044664,423343.023746534595764955,1709474713.213781132852986799342759,{'symbol': 'WETH'},4018.186945755843059415232120756226,4096.999778215510995470639125814393,3968.806841723873923303185049044664,3968.806841723873923303185049044664,1194039197.624021769147614712143271
315,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18976,2021-12-15,4018.186945755843059415232120756226,714154.776773605095485772,2763776052.802834699778010860371465,{'symbol': 'WETH'},3862.052152929742586847448693625299,4082.255052800548949378260674630377,3656.745812437318342042022821822683,4018.186945755843059415232120756226,1130313182.090541578771709479133016
316,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18975,2021-12-14,3862.052152929742586847448693625299,436722.084273585731963619,1656533364.749052905132101112330057,{'symbol': 'WETH'},3781.569977668241721185090187756124,3866.931320982484734516564270927986,3700.731868395664891213371131504604,3862.052152929742586847448693625299,1195975096.30505463002922207496588
317,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18974,2021-12-13,3781.569977668241721185090187756124,539575.909255343713750588,2102953744.474631426269212380353813,{'symbol': 'WETH'},4140.61347705481573469794238776668,4140.61347705481573469794238776668,3678.572970047335643012352382026287,3781.569977668241721185090187756124,1348623240.013589811642266468653028
318,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18973,2021-12-12,4140.61347705481573469794238776668,296667.273423538122964616,1209642301.021114714886137075497262,{'symbol': 'WETH'},4081.026881065509077874889182882925,4164.057453207562858976720400392923,4003.80811906513626724098843662946,4140.61347705481573469794238776668,1287187960.501675361561851572867828
319,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18972,2021-12-11,4081.026881065509077874889182882925,497378.400204111711603688,1990532447.68432278235110890838465,{'symbol': 'WETH'},3904.088824748757280203828286378992,4081.026881065509077874889182882925,3845.845435059953395775557758708936,4081.026881065509077874889182882925,1304356650.47812314565620466740326
320,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18971,2021-12-10,3904.088824748757280203828286378992,714059.310569156252872087,2907214131.421677847624661535853904,{'symbol': 'WETH'},4129.111577914309932894545267295878,4210.122106569267887760990596586388,3892.888818232741256129931978557448,3904.088824748757280203828286378992,1338323965.395368301717971057005267
321,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18970,2021-12-09,4129.111577914309932894545267295878,595584.63464449916962918,2534845387.753336352193772182150862,{'symbol': 'WETH'},4428.106503590070032275159221804522,4466.842292872916779609144319216556,4092.859291249659210323794250589214,4129.111577914309932894545267295878,1238626360.148088710378617405157818
322,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18969,2021-12-08,4428.106503590070032275159221804522,407079.374361250426387736,1771093420.724686139816853161310568,{'symbol': 'WETH'},4300.927426670470287467711316131402,4443.326480613068076998359788883668,4246.858976945335200942092293931251,4428.106503590070032275159221804522,1140909026.667448331637749163232139
323,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18968,2021-12-07,4300.927426670470287467711316131402,413509.500462291439595838,1797516613.99204437054969781103244,{'symbol': 'WETH'},4345.719383224319272399485390859042,4414.707568362768141579444615789711,4275.966457520305689349199588975661,4300.927426670470287467711316131402,1195797845.135492486028773405833436
324,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18967,2021-12-06,4345.719383224319272399485390859042,798451.842267794317063451,3280790464.596720488178848748872909,{'symbol': 'WETH'},4188.015323303497861535698014601867,4354.962965925571136740208604203357,3937.85694954711140017588470339487,4345.719383224319272399485390859042,1145902959.449621423778804633255426
325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18966,2021-12-05,4188.015323303497861535698014601867,615998.783096301059801169,2554455170.617401413294311297381773,{'symbol': 'WETH'},4115.422098383804926610222212921558,4237.255522546001220398563640082782,4051.662772260044094657307265873203,4188.015323303497861535698014601867,1191517874.590044221616894828427093
326,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18965,2021-12-04,4115.422098383804926610222212921558,988994.067652064421100734,3936931728.122870209918202365948828,{'symbol': 'WETH'},4224.524126823673395243513556961548,4226.429485548120443507564718726435,3598.51959566690218037801516491233,4115.422098383804926610222212921558,1220681660.313724973895732102923326
327,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18964,2021-12-03,4224.524126823673395243513556961548,626762.447864197657105855,2738344362.248091938870401206199561,{'symbol': 'WETH'},4522.469865969621644854036971848657,4633.225455712280702844123607787622,4120.833361195648891109187875241634,4224.524126823673395243513556961548,1245374332.561524399841039522679244
328,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18963,2021-12-02,4522.469865969621644854036971848657,481214.843450141553507616,2181635515.555750109654676560946602,{'symbol': 'WETH'},4579.49425665571493922377577643306,4612.041843389046708551784009475596,4452.64955319907527655582505086705,4522.469865969621644854036971848657,1129597912.766081132836263017965819
329,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18962,2021-12-01,4579.49425665571493922377577643306,451834.48370417865873439,2113932525.672510222035801347445431,{'symbol': 'WETH'},4642.726696509057617143527615206146,4767.773640000016104084119474614243,4546.583864150866376819331170317954,4579.49425665571493922377577643306,1087251862.640838163544258628332891
330,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18961,2021-11-30,4642.726696509057617143527615206146,631724.863241088482256848,2877207794.287172305987236007153073,{'symbol': 'WETH'},4448.248261618011645696830796731296,4737.938627203367963182862176992743,4367.425761727832510650504770309034,4642.726696509057617143527615206146,1057192703.778632761610090373615829
331,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18960,2021-11-29,4448.248261618011645696830796731296,383727.322926696715329168,1673263032.722037333347450238925615,{'symbol': 'WETH'},4285.902037037686810527676255914805,4448.609923058241296669824640179915,4285.902037037686810527676255914805,4448.248261618011645696830796731296,1171457354.662716621005951713594036
332,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18959,2021-11-28,4285.902037037686810527676255914805,419176.811200884660313695,1716655999.34735968328180606825757,{'symbol': 'WETH'},4086.423840000002924208441937277742,4285.902037037686810527676255914805,3979.86459378135907858561946488132,4285.902037037686810527676255914805,1237360017.867405514827890283478482
333,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18958,2021-11-27,4086.423840000002924208441937277742,359019.837064508380177151,1476940425.154107787137507300932294,{'symbol': 'WETH'},4045.050471125799537869480680164252,4171.258570000001523605300237834745,4040.624176198837306616211875975382,4086.423840000002924208441937277742,1308805868.151619795700890573809612
334,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18957,2021-11-26,4045.050471125799537869480680164252,731541.156124050446321281,3044709526.086554107486999396387581,{'symbol': 'WETH'},4525.790644684592431122744133686731,4537.695445680053143111040845892132,3927.401357278303476883678494043585,4045.050471125799537869480680164252,1252210534.294690409450042035286938
335,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18956,2021-11-25,4525.790644684592431122744133686731,403705.270491242684407982,1779751494.990997886387959983122707,{'symbol': 'WETH'},4265.016450000010561044590649885369,4543.981948783833500536238108953881,4263.059906486816093645495967697835,4525.790644684592431122744133686731,1210202647.82501751790774078409553
336,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18955,2021-11-24,4265.016450000010561044590649885369,444933.059352004337811376,1897989103.996974345136998469439159,{'symbol': 'WETH'},4345.945909897758979624974404728064,4356.712252335312100799526878057581,4184.416660860851724341211507239799,4265.016450000010561044590649885369,1302961743.424961309717236071722575
337,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18954,2021-11-23,4345.945909897758979624974404728064,449917.515336244962997751,1898299653.544102190128167445707424,{'symbol': 'WETH'},4098.087158404131754446587473241662,4371.561391880382689940535109968691,4079.640871328328745609044132673536,4345.945909897758979624974404728064,1262232032.672637038159459889784617
338,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18953,2021-11-22,4098.087158404131754446587473241662,501173.069227082003540777,2091786186.771556848734882146796942,{'symbol': 'WETH'},4285.715370237921138417204741227994,4285.715370237921138417204741227994,4039.242728184557668288678224474182,4098.087158404131754446587473241662,1312059191.249562307059517077102156
339,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18952,2021-11-21,4285.715370237921138417204741227994,307688.640376300922340842,1339582966.912490418200914546146471,{'symbol': 'WETH'},4412.954820424059247240415159023431,4413.080531261586985611930226085923,4285.715370237921138417204741227994,4285.715370237921138417204741227994,1297357366.147786466700067672181588
340,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18951,2021-11-20,4412.954820424059247240415159023431,294736.283733049491498853,1271237865.531278211369902801389567,{'symbol': 'WETH'},4291.50351258335720520423161745373,4421.886967036214886127235977916503,4225.598605230111684819611403423913,4412.954820424059247240415159023431,1228096340.292498591518444660445914
341,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18950,2021-11-19,4291.50351258335720520423161745373,384151.145716148656355167,1591205707.93898593516053226864698,{'symbol': 'WETH'},3989.074138327503606257361164699797,4295.962702497451837264907921280197,3984.14571627908571503214346500928,4291.50351258335720520423161745373,1259477957.293465559400482844946443
342,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18949,2021-11-18,3989.074138327503606257361164699797,559738.520229655603152256,2312881636.094916464456347016411434,{'symbol': 'WETH'},4282.730684190218796492447119658157,4338.470827971938964823040022191369,3943.701082418387953807288040536905,3989.074138327503606257361164699797,1303974515.265140489715370816995732
343,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18948,2021-11-17,4282.730684190218796492447119658157,423296.986177662374461947,1772105228.704881686243626602906118,{'symbol': 'WETH'},4226.990972918760749234982950896568,4282.730684190218796492447119658157,4089.749182893258689564157574674214,4282.730684190218796492447119658157,1303387168.835779809037785741832106
344,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18947,2021-11-16,4226.990972918760749234982950896568,580698.845142843618836474,2506912709.739904348382353381529951,{'symbol': 'WETH'},4569.251710626856096935287347560477,4569.251710626856096935287347560477,4118.519330507255515629549184345989,4226.990972918760749234982950896568,1343995024.201986486000266330317021
345,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18946,2021-11-15,4569.251710626856096935287347560477,306131.64573173985981158,1425949471.492026731714447366800951,{'symbol': 'WETH'},4617.015123141943649032637343880982,4751.017591527942091275731128302679,4555.92747280407883879761957839164,4569.251710626856096935287347560477,1259590520.120160460703723064528793
346,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18945,2021-11-14,4617.015123141943649032637343880982,243851.85709148564026665,1120157290.644958698866279248992172,{'symbol': 'WETH'},4647.303882285812299495560348941988,4675.298252809990842046539440857701,4533.321051310093802494577000602717,4617.015123141943649032637343880982,1242123983.565223634396471630767604
347,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18944,2021-11-13,4647.303882285812299495560348941988,213330.226431540788710983,990921990.4742518141520270055120242,{'symbol': 'WETH'},4666.809375000991545406049956399835,4683.017500890734809483467959707778,4604.144005541521195036361415615439,4647.303882285812299495560348941988,1199300117.133329971566699975564726
348,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18943,2021-11-12,4666.809375000991545406049956399835,418086.595937077798938767,1944942094.510741777456955461554103,{'symbol': 'WETH'},4735.582732721986170685515941134645,4789.688147461085200420427369716765,4522.477714174418491226700656877964,4666.809375000991545406049956399835,1170888660.056970812407740976978689
349,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18942,2021-11-11,4735.582732721986170685515941134645,357669.674045795601750275,1677423848.869838317980691115913321,{'symbol': 'WETH'},4623.530299630246194884539509483785,4760.268717166674811318705350635431,4595.455539025336555713006529212548,4735.582732721986170685515941134645,1132552531.711461722531366811841668
350,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18941,2021-11-10,4623.530299630246194884539509483785,585753.021428906264592942,2750724787.657930607767431283111988,{'symbol': 'WETH'},4736.346703753150673262067284878102,4857.330429148114894151301547736232,4538.092187925909221720232084871504,4623.530299630246194884539509483785,1191750247.293874325205477279762136
